67.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DATA_ACCESS,INFO;DB,FINEST;NBA,FINE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,FINEST;WORKFLOW,FINER
19:39:00.10 (84478672)|VARIABLE_ASSIGNMENT|[17]|quote|{"LastModifiedDate":"2026-06-14T02:36:46.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:36:46.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x7b8b33c7
19:39:00.10 (84513970)|STATEMENT_EXECUTE|[17]
19:39:00.10 (84553371)|METHOD_ENTRY|[18]|01pWC000002WbCz|RenewalQuoteHeaderHandler.isRenewalQuoteContext(Quote)
19:39:00.10 (84593491)|VARIABLE_SCOPE_BEGIN|[49]|quote|Quote|true|false
19:39:00.10 (85367566)|VARIABLE_ASSIGNMENT|[49]|quote|{"LastModifiedDate":"2026-06-14T02:36:46.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:36:46.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x7b8b33c7
19:39:00.10 (85414008)|HEAP_ALLOCATE|[50]|Bytes:5
19:39:00.10 (85420440)|STATEMENT_EXECUTE|[49]
19:39:00.10 (85421605)|STATEMENT_EXECUTE|[50]
19:39:00.10 (85458554)|HEAP_ALLOCATE|[50]|Bytes:5
19:39:00.10 (85473265)|METHOD_EXIT|[18]|01pWC000002WbCz|RenewalQuoteHeaderHandler.isRenewalQuoteContext(Quote)
19:39:00.10 (85481159)|STATEMENT_EXECUTE|[18]
19:39:00.10 (85482118)|STATEMENT_EXECUTE|[22]
19:39:00.10 (85499735)|METHOD_ENTRY|[22]|01pWC000002WbCz|RenewalQuoteHeaderHandler.resolveContractId(Quote)
19:39:00.10 (85520951)|VARIABLE_SCOPE_BEGIN|[57]|quote|Quote|true|false
19:39:00.10 (86253287)|VARIABLE_ASSIGNMENT|[57]|quote|{"LastModifiedDate":"2026-06-14T02:36:46.000Z","Quote_Type__c":"Renewal","Bill_To_Place__c":"a0lWC000004n3DlYAI","Export_Compliance_Status__c":"Pending","Net_Terms_Approval__c":false,"ValidationResult":"MissingContributor","Exchange_Rate_To_USD__c":1.0000000000,"Export_Review_Required__c":false,"Within_Renewal_Window__c":false,"IsPrimary__c":false,"Credit_Renewal_Approval__c":false,"Days_Until_Renewal__c":361,"Renewal_Contract__c":"800WC00000S5ub1YAB","QuoteAccountId":"001WC00000kTYyNYAW","Pro_Ration_Method__c":"Monthly","Renewal_ARR_Approval__c":false,"Status":"Draft","Show_Hide_Discounts__c":"Show","IsDeleted":false,"Subtotal":60.64,"Force_New_Contract__c":false,"Net_Contract_Change__c":0.00,"Signed_Quote_Approval__c":false,"Terms_and_Conditions__c":false,"Payment_Portal__c":"Fortra (default)","Original_Contract_ARR__c":0.00,"BillingStateCode":"MN","GrandTotal":60.64,"ShippingPostalCode":"55344","ShippingState":"Minnesota","Mycap__c":false,"Deal_Type__c":"Fortra Originated","Id":"0Q0WC0000038aXd0AI","Subscription_Pricing_Discount_Approval__c":false,"Net_Terms__c":"Net_30","Discount":0.00,"Services_Discount_Approval__c":false,"Total_Contract_Value_TCV__c":60.64,"LineItemCount":1,"OwnerId":"005WC00000MgTN2YAN","OpportunityId":"006WC00000QqAqjYAF","LegalEntityId":"0fwWC000000034LYAQ","Language__c":"English","ShippingCity":"Eden Prairie","GSW__c":false,"Manually_Sent__c":false,"CalculationStatus":"Saving","Corporate_Currency_Amount__c":60.64,"Annual_Contract_Value_ACV__c":60.64,"Max_Discount_on_QLIs__c":0.00,"Quote_Displaced_ARR__c":0.00,"OriginalActionType":"Renew","Ship_To_Place__c":"a0lWC000004n3DlYAI","Show_Hide_Product_Number__c":"Show","SystemModstamp":"2026-06-14T02:36:46.000Z","Create_Order_from_Quote__c":false,"BillingCountry":"United States","Manual_Discount__c":0.00,"QuoteToCountryCode":"US","TotalPrice":60.64,"AdditionalCountryCode":"US","Legal_Support_Approval__c":false,"AccountId":"001WC00000kTYyNYAW","ShippingStateCode":"MN","BillingCity":"Eden Prairie","QuoteToCountry":"United States","Total_Discount_Amount__c":0.00,"MYCAP_Approval__c":false,"Name":"Renewal Quote","License_Extension_Approval__c":false,"StartDate":"2026-06-13T00:00:00.000Z","CreatedById":"005WC00000MgTN2YAN","Auto_Renewal__c":false,"Channel_MSP_Pricing_Discount_Approval__c":false,"BillingPostalCode":"55344","Annualized_License_Equivalent_Base__c":60.64,"Show_Hide_Free_Products__c":"Show","Maintenance_Max_Discount__c":0.00,"Total_Displaced_ARR__c":0.00,"CurrencyIsoCode":"USD","LegacyRenewalQuote__c":false,"Credit_Renewal_ARR__c":false,"ShippingStreet":"11095 Viking Drive,  (9 more) ...","Annuial_Revenue_Base__c":60.64,"AdditionalCountry":"United States","Total_Quote_Line_ARR__c":0.00,"CreatedDate":"2026-06-13T03:39:55.000Z","Pricebook2Id":"01sWC0000022GHFYA2","IsSyncing":false,"Renewal_Cancellation_Approval__c":false,"BillingState":"Minnesota","TransactionType":"Fortra_Advanced_Pric (3 more) ...","Discount_Renewal_ARR__c":false,"Contains_Offensive_Security__c":false,"BillingCountryCode":"US","Temp_License_Key_Extension__c":false,"Disable_Export_Control__c":false,"ContactId":"003WC00000wxDZJYA2","PartnerAccountId":"001WC00000ZtazZYAR","Export_License_Required__c":false,"Billing_Partner__c":"001WC00000ZtazZYAR","SalesTransactionTypeId":"1ChWC0000002eJ70AI","Maintenance_Discount_Approval__c":false,"Partner_Pricing_Model__c":"Discount","ShippingCountry":"United States","LineGroupCount":0,"Approval_Status__c":"None","Unsigned_Quote_Approval__c":false,"ContractId":"800WC00000S5ub1YAB","BillToContactId":"003WC00000wxDZJYA2","QuoteTypeText__c":"Renewal","Approval_Rejected_Checkbox__c":false,"ShippingCountryCode":"US","QuoteNumber":"00781109","CanCreateQuoteLineItems":false,"ALE__c":60.64,"BillingStreet":"11095 Viking Drive,  (9 more) ...","Request_Legal_Support__c":false,"Perpetual_Pricing_Discount_Approval__c":false,"LastModifiedById":"005WC00000MgTN2YAN","Displaced_ARR_Approval__c":false}|0x7b8b33c7
19:39:00.10 (86288927)|HEAP_ALLOCATE|[58]|Bytes:5
19:39:00.10 (86293666)|STATEMENT_EXECUTE|[57]
19:39:00.10 (86295541)|STATEMENT_EXECUTE|[58]
19:39:00.10 (86322135)|STATEMENT_EXECUTE|[61]
19:39:00.10 (86323051)|STATEMENT_EXECUTE|[62]
19:39:00.10 (86335908)|METHOD_EXIT|[22]|01pWC000002WbCz|RenewalQuoteHeaderHandler.resolveContractId(Quote)
19:39:00.10 (86345148)|VARIABLE_SCOPE_BEGIN|[22]|contractId|Id|false|false
19:39:00.10 (86561777)|VARIABLE_ASSIGNMENT|[22]|contractId|"800WC00000S5ub1YAB"
19:39:00.10 (86566361)|STATEMENT_EXECUTE|[23]
19:39:00.10 (86572281)|STATEMENT_EXECUTE|[27]
19:39:00.10 (86573271)|STATEMENT_EXECUTE|[31]
19:39:00.10 (86627279)|SYSTEM_METHOD_ENTRY|[31]|Map<Id,Quote>.put(Object, Object)
19:39:00.10 (86654950)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
19:39:00.10 (86663516)|SYSTEM_METHOD_EXIT|[31]|Map<Id,Quote>.put(Object, Object)
19:39:00.10 (86675667)|SYSTEM_METHOD_ENTRY|[17]|system.ListIterator.hasNext()
19:39:00.10 (86684794)|HEAP_ALLOCATE|[17]|Bytes:5
19:39:00.10 (86690583)|SYSTEM_METHOD_EXIT|[17]|system.ListIterator.hasNext()
19:39:00.10 (86700815)|VARIABLE_ASSIGNMENT|[17]|quote|null|
19:39:00.10 (86708512)|SYSTEM_METHOD_ENTRY|[34]|Map<Id,Quote>.isEmpty()
19:39:00.10 (86727958)|SYSTEM_METHOD_EXIT|[34]|Map<Id,Quote>.isEmpty()
19:39:00.10 (86731874)|STATEMENT_EXECUTE|[34]
19:39:00.10 (86732793)|STATEMENT_EXECUTE|[38]
19:39:00.10 (86736919)|SYSTEM_METHOD_ENTRY|[38]|Map<Id,Quote>.keySet()
19:39:00.10 (86771815)|HEAP_ALLOCATE|[38]|Bytes:26
19:39:00.10 (86776749)|SYSTEM_METHOD_EXIT|[38]|Map<Id,Quote>.keySet()
19:39:00.10 (86791653)|METHOD_ENTRY|[38]|01pWC000002WbCz|RenewalQuoteHeaderHandler.loadSourceQuotesByContractId(Set<Id>)
19:39:00.10 (86799776)|VARIABLE_SCOPE_BEGIN|[68]|contractIds|Set<Id>|true|false
19:39:00.10 (86861492)|VARIABLE_ASSIGNMENT|[68]|contractIds|["800WC00000S5ub1YAB"]|0x43e7f72f
19:39:00.10 (86871289)|HEAP_ALLOCATE|[69]|Bytes:5
19:39:00.10 (86874035)|STATEMENT_EXECUTE|[68]
19:39:00.10 (86874901)|STATEMENT_EXECUTE|[69]
19:39:00.10 (86885177)|HEAP_ALLOCATE|[69]|Bytes:4
19:39:00.10 (86902786)|VARIABLE_SCOPE_BEGIN|[69]|sourceQuotesByContractId|Map<Id,Quote>|true|false
19:39:00.10 (86913002)|VARIABLE_ASSIGNMENT|[69]|sourceQuotesByContractId|{}|0x355ba22c
19:39:00.10 (86922363)|SYSTEM_METHOD_ENTRY|[70]|Set<Id>.isEmpty()
19:39:00.10 (86934751)|SYSTEM_METHOD_EXIT|[70]|Set<Id>.isEmpty()
19:39:00.10 (86938887)|STATEMENT_EXECUTE|[70]
19:39:00.10 (86939845)|STATEMENT_EXECUTE|[74]
19:39:00.10 (86947295)|METHOD_ENTRY|[74]|01pWC000002WbCz|RenewalQuoteHeaderHandler.resolveSourceQuoteIdByContractId(Set<Id>)
19:39:00.10 (86956677)|VARIABLE_SCOPE_BEGIN|[90]|contractIds|Set<Id>|true|false
19:39:00.10 (86975012)|VARIABLE_ASSIGNMENT|[90]|contractIds|["800WC00000S5ub1YAB"]|0x43e7f72f
19:39:00.10 (86980871)|HEAP_ALLOCATE|[91]|Bytes:5
19:39:00.10 (86983312)|STATEMENT_EXECUTE|[90]
19:39:00.10 (86984265)|STATEMENT_EXECUTE|[91]
19:39:00.10 (86989250)|HEAP_ALLOCATE|[91]|Bytes:4
19:39:00.10 (86995072)|VARIABLE_SCOPE_BEGIN|[91]|sourceQuoteIdByContractId|Map<Id,Id>|true|false
19:39:00.10 (87001084)|VARIABLE_ASSIGNMENT|[91]|sourceQuoteIdByContractId|{}|0x71615289
19:39:00.10 (87047709)|HEAP_ALLOCATE|[93]|Bytes:118
19:39:00.10 (87061240)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
19:39:00.10 (87063404)|STATEMENT_EXECUTE|[1]
19:39:00.10 (87071196)|SYSTEM_METHOD_EXIT|[1]|Test
19:39:00.10 (87079990)|METHOD_ENTRY|[93]||System.Test.isRunningTest()
19:39:00.10 (87102515)|METHOD_EXIT|[93]||System.Test.isRunningTest()
19:39:00.10 (87106184)|STATEMENT_EXECUTE|[93]
19:39:00.10 (87109456)|HEAP_ALLOCATE|[102]|Bytes:86
19:39:00.10 (87118710)|HEAP_ALLOCATE|[102]|Bytes:4
19:39:00.10 (87123809)|HEAP_ALLOCATE|[102]|Bytes:7
19:39:00.10 (87657662)|SOQL_EXECUTE_BEGIN|[102]|Aggregations:0|SELECT Id, SourceQuoteId FROM Contract WHERE (Id = :tmpVar1 AND SourceQuoteId != NULL)
19:39:00.10 (87677234)|LIMIT_USAGE|[102]|SOQL|1|100
19:39:00.10 (87684359)|LIMIT_USAGE|[102]|AGGS|0|300
19:39:00.10 (101148140)|SOQL_EXECUTE_EXPLAIN|[102]|Index on AppUsageAssignment : [RecordId], cardinality: 1, sobjectCardinality: 661500, relativeCost 0
19:39:00.10 (101198722)|SOQL_EXECUTE_END|[102]|Rows:0
19:39:00.10 (101358903)|SYSTEM_METHOD_ENTRY|[102]|Database.QueryLocator.iterator()
19:39:00.10 (101491609)|HEAP_ALLOCATE|[102]|Bytes:54
19:39:00.10 (101499560)|HEAP_ALLOCATE|[102]|Bytes:8
19:39:00.10 (101572542)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
19:39:00.10 (101576788)|STATEMENT_EXECUTE|[7]
19:39:00.10 (101591034)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
19:39:00.10 (101601057)|HEAP_ALLOCATE|[102]|Bytes:28
19:39:00.10 (101614499)|HEAP_ALLOCATE|[102]|Bytes:8
19:39:00.10 (101616589)|HEAP_ALLOCATE|[102]|Bytes:8
19:39:00.10 (101624571)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
19:39:00.10 (101706960)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x222c016a
19:39:00.10 (101713878)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
19:39:00.10 (101722218)|VARIABLE_ASSIGNMENT|[15]|values|null|
19:39:00.10 (101725145)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
19:39:00.10 (101742614)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, SourceQuo (66 more) ..."}|0x3a38dd7f
19:39:00.10 (101745611)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
19:39:00.10 (101751001)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
19:39:00.10 (101753288)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
19:39:00.10 (101757509)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
19:39:00.10 (103380640)|HEAP_ALLOCATE|[102]|Bytes:28
19:39:00.10 (103395041)|SYSTEM_METHOD_EXIT|[102]|Database.QueryLocator.iterator()
19:39:00.10 (103425465)|METHOD_ENTRY|[102]||Database.QueryLocatorIterator.hasNext()
19:39:00.10 (103449513)|METHOD_EXIT|[102]||Database.QueryLocatorIterator.hasNext()
19:39:00.10 (103501462)|VARIABLE_ASSIGNMENT|[102]|contract|null|
19:39:00.10 (103505795)|STATEMENT_EXECUTE|[102]
19:39:00.10 (103544903)|STATEMENT_EXECUTE|[111]
19:39:00.10 (103560912)|HEAP_ALLOCATE|[111]|Bytes:4
19:39:00.10 (103607320)|SYSTEM_CONSTRUCTOR_ENTRY|[111]|<init>(Integer)
19:39:00.10 (103641847)|SYSTEM_CONSTRUCTOR_EXIT|[111]|<init>(Integer)
19:39:00.10 (103645751)|VARIABLE_SCOPE_BEGIN|[111]|contractsWithoutSource|Set<Id>|true|false
19:39:00.10 (103675910)|VARIABLE_ASSIGNMENT|[111]|contractsWithoutSource|[]|0x3225f612
19:39:00.10 (103690710)|SYSTEM_METHOD_ENTRY|[112]|Set<Id>.iterator()
19:39:00.10 (103755707)|SYSTEM_METHOD_EXIT|[112]|Set<Id>.iterator()
19:39:00.10 (103778742)|SYSTEM_METHOD_ENTRY|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:39:00.10 (103790653)|HEAP_ALLOCATE|[112]|Bytes:5
19:39:00.10 (103795987)|SYSTEM_METHOD_EXIT|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:39:00.10 (103835477)|HEAP_ALLOCATE|[112]|Bytes:4
19:39:00.10 (103839263)|VARIABLE_SCOPE_BEGIN|[112]|contractId|Id|false|false
19:39:00.10 (103913223)|VARIABLE_ASSIGNMENT|[112]|contractId|"800WC00000S5ub1YAB"
19:39:00.10 (103917187)|STATEMENT_EXECUTE|[112]
19:39:00.10 (103939789)|SYSTEM_METHOD_ENTRY|[113]|Map<Id,Id>.containsKey(Object)
19:39:00.10 (103955436)|SYSTEM_METHOD_EXIT|[113]|Map<Id,Id>.containsKey(Object)
19:39:00.10 (103960479)|STATEMENT_EXECUTE|[113]
19:39:00.10 (103961447)|STATEMENT_EXECUTE|[114]
19:39:00.10 (103967916)|SYSTEM_METHOD_ENTRY|[114]|Set<Id>.add(Object)
19:39:00.10 (103975956)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:39:00.10 (103981683)|SYSTEM_METHOD_EXIT|[114]|Set<Id>.add(Object)
19:39:00.10 (103987439)|SYSTEM_METHOD_ENTRY|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:39:00.10 (103991705)|HEAP_ALLOCATE|[112]|Bytes:5
19:39:00.10 (103995076)|SYSTEM_METHOD_EXIT|[112]|com.salesforce.api.fast.SetIterator..lcom.force.swag.id.ID..r.hasNext()
19:39:00.10 (104000508)|VARIABLE_ASSIGNMENT|[112]|contractId|null
19:39:00.10 (104006612)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.isEmpty()
19:39:00.10 (104012731)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.isEmpty()
19:39:00.10 (104015714)|STATEMENT_EXECUTE|[118]
19:39:00.10 (104019324)|HEAP_ALLOCATE|[119]|Bytes:125
19:39:00.10 (104032188)|HEAP_ALLOCATE|[119]|Bytes:4
19:39:00.10 (106407119)|SOQL_EXECUTE_BEGIN|[119]|Aggregations:0|SELECT ContractId, QuoteId FROM Order WHERE (ContractId = :tmpVar1 AND QuoteId != NULL) ORDER BY CreatedDate DESC NULLS FIRST
19:39:00.10 (106438843)|LIMIT_USAGE|[119]|SOQL|2|100
19:39:00.10 (106458335)|LIMIT_USAGE|[119]|AGGS|0|300
19:39:00.10 (114445265)|SOQL_EXECUTE_EXPLAIN|[119]|Index on AppUsageAssignment : [RecordId], cardinality: 1, sobjectCardinality: 661500, relativeCost 0
19:39:00.10 (114470956)|SOQL_EXECUTE_END|[119]|Rows:1
19:39:00.10 (114492882)|LIMIT_USAGE|[119]|SOQL_ROWS|1|50000
19:39:00.10 (114507379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
19:39:00.10 (114595872)|SYSTEM_METHOD_ENTRY|[119]|Database.QueryLocator.iterator()
19:39:00.10 (114692889)|HEAP_ALLOCATE|[119]|Bytes:28
19:39:00.10 (114776964)|HEAP_ALLOCATE|[119]|Bytes:8
19:39:00.10 (114790249)|HEAP_ALLOCATE|[119]|Bytes:8
19:39:00.10 (114792745)|HEAP_ALLOCATE|[119]|Bytes:8
19:39:00.10 (114801184)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
19:39:00.10 (114879517)|VARIABLE_ASSIGNMENT|[15]|this|{}|0xd87d611
19:39:00.10 (114883820)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
19:39:00.10 (115014266)|VARIABLE_ASSIGNMENT|[15]|values|[{"QuoteId":"0Q0WC0000037IHp0AM","ContractId":"800WC00000S5ub1YAB","Id":"801WC00000kTmV5YAK"}]|0x4188c3ea
